image,label
/home/piai/ActionAI_dataset/fainting/20210828_044606.jpg,fainting
/home/piai/ActionAI_dataset/fainting/22.jpg,fainting
/home/piai/ActionAI_dataset/fainting/5.jpg,fainting
/home/piai/ActionAI_dataset/fainting/84.jpg,fainting
/home/piai/ActionAI_dataset/fainting/34.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044705.jpg,fainting
/home/piai/ActionAI_dataset/fainting/330.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044552.jpg,fainting
/home/piai/ActionAI_dataset/fainting/28.jpg,fainting
/home/piai/ActionAI_dataset/fainting/3.jpg,fainting
/home/piai/ActionAI_dataset/fainting/19.jpg,fainting
/home/piai/ActionAI_dataset/fainting/25.jpg,fainting
/home/piai/ActionAI_dataset/fainting/193.jpg,fainting
/home/piai/ActionAI_dataset/fainting/103.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044640.jpg,fainting
/home/piai/ActionAI_dataset/fainting/18.jpg,fainting
/home/piai/ActionAI_dataset/fainting/30.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044555.jpg,fainting
/home/piai/ActionAI_dataset/fainting/583.jpg,fainting
/home/piai/ActionAI_dataset/fainting/154.jpg,fainting
/home/piai/ActionAI_dataset/fainting/15.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044626.jpg,fainting
/home/piai/ActionAI_dataset/fainting/128.jpg,fainting
/home/piai/ActionAI_dataset/fainting/11.jpg,fainting
/home/piai/ActionAI_dataset/fainting/41.jpg,fainting
/home/piai/ActionAI_dataset/fainting/24.jpg,fainting
/home/piai/ActionAI_dataset/fainting/1.jpg,fainting
/home/piai/ActionAI_dataset/fainting/26.jpg,fainting
/home/piai/ActionAI_dataset/fainting/63.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044654.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044521.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044622.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044702.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044609.jpg,fainting
/home/piai/ActionAI_dataset/fainting/585.jpg,fainting
/home/piai/ActionAI_dataset/fainting/31.jpg,fainting
/home/piai/ActionAI_dataset/fainting/315.jpg,fainting
/home/piai/ActionAI_dataset/fainting/23.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044609(0).jpg,fainting
/home/piai/ActionAI_dataset/fainting/60.jpg,fainting
/home/piai/ActionAI_dataset/fainting/163.jpg,fainting
/home/piai/ActionAI_dataset/fainting/455.jpg,fainting
/home/piai/ActionAI_dataset/fainting/21.jpg,fainting
/home/piai/ActionAI_dataset/fainting/36.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044634.jpg,fainting
/home/piai/ActionAI_dataset/fainting/16.jpg,fainting
/home/piai/ActionAI_dataset/fainting/589.jpg,fainting
/home/piai/ActionAI_dataset/fainting/164.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044644.jpg,fainting
/home/piai/ActionAI_dataset/fainting/6.jpg,fainting
/home/piai/ActionAI_dataset/fainting/149.jpg,fainting
/home/piai/ActionAI_dataset/fainting/12.jpg,fainting
/home/piai/ActionAI_dataset/fainting/157.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044524.jpg,fainting
/home/piai/ActionAI_dataset/fainting/281.jpg,fainting
/home/piai/ActionAI_dataset/fainting/325.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044612.jpg,fainting
/home/piai/ActionAI_dataset/fainting/33.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044653.jpg,fainting
/home/piai/ActionAI_dataset/fainting/2.jpg,fainting
/home/piai/ActionAI_dataset/fainting/58.jpg,fainting
/home/piai/ActionAI_dataset/fainting/409.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044633.jpg,fainting
/home/piai/ActionAI_dataset/fainting/4.jpg,fainting
/home/piai/ActionAI_dataset/fainting/130.jpg,fainting
/home/piai/ActionAI_dataset/fainting/7.jpg,fainting
/home/piai/ActionAI_dataset/fainting/299.jpg,fainting
/home/piai/ActionAI_dataset/fainting/10.jpg,fainting
/home/piai/ActionAI_dataset/fainting/81.jpg,fainting
/home/piai/ActionAI_dataset/fainting/307.jpg,fainting
/home/piai/ActionAI_dataset/fainting/169.jpg,fainting
/home/piai/ActionAI_dataset/fainting/9.jpg,fainting
/home/piai/ActionAI_dataset/fainting/316.jpg,fainting
/home/piai/ActionAI_dataset/fainting/87.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044704.jpg,fainting
/home/piai/ActionAI_dataset/fainting/129.jpg,fainting
/home/piai/ActionAI_dataset/fainting/74.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044658.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044537.jpg,fainting
/home/piai/ActionAI_dataset/fainting/35.jpg,fainting
/home/piai/ActionAI_dataset/fainting/46.jpg,fainting
/home/piai/ActionAI_dataset/fainting/13.jpg,fainting
/home/piai/ActionAI_dataset/fainting/20210828_044535.jpg,fainting
/home/piai/ActionAI_dataset/fainting/29.jpg,fainting
/home/piai/ActionAI_dataset/fainting/17.jpg,fainting
/home/piai/ActionAI_dataset/fainting/609.jpg,fainting
